name,page_height,page_width,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled,page_height_scaled,page_width_scaled
2458983cde942e6ba3c0d7a262e5be3d_2.jpg,2292,1728,"Worrell, G.W.",Yes,DLSignature,None,802,1106,646,188,222,307,179,52,636.6666666666667,480.0
246f03a61c03427d96c48852f0f54a6d.jpg,3300,2544,"Feldman, J.D.",Yes,DLSignature,None,178,2287,837,276,33,431,157,52,622.6415094339623,480.00000000000006
248358453695458753ba1e5d0b91fc7f.jpg,1575,1200,"Hamann, M.A.",Yes,DLSignature,None,660,673,256,50,264,269,102,20,630.0,480.0
248358453695458753ba1e5d0b91fc7f.jpg,1575,1200,NA,NA,DLLogo,None,546,85,52,59,218,34,20,23,630.0,480.0
24eec0f8147d005c733be647fc377bab.jpg,1575,1200,"Clark, J.M.",Yes,DLSignature,None,661,918,234,115,264,367,93,46,630.0,480.0
24eec0f8147d005c733be647fc377bab.jpg,1575,1200,NA,NA,DLLogo,None,122,56,184,89,48,22,73,35,630.0,480.0
2530e376daf0e28c03541798ee0d4682.jpg,3286,2560,"Vollmuth, T.A.",Yes,DLSignature,None,326,2173,647,197,61,407,121,36,616.125,480.0
2530e376daf0e28c03541798ee0d4682.jpg,3286,2560,NA,NA,DLLogo,None,127,252,735,220,23,47,137,41,616.125,480.0
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Winder, J.H.",Yes,DLSignature,None,342,1599,817,262,64,301,154,49,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Hatton, C.R.",Yes,DLSignature,None,481,1845,640,139,90,348,120,26,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Hobbs, W.D.",Yes,DLSignature,None,477,2061,636,112,90,388,120,21,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Jones, S.O.",Yes,DLSignature,None,462,2281,601,227,87,430,113,42,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Smith, G.D.",Yes,DLSignature,None,1352,1390,366,78,255,262,69,14,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Leake, W.S.",Yes,DLSignature,None,1310,1649,840,146,247,311,158,27,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Sherrill, J.H.",Yes,DLSignature,None,1333,1861,670,169,251,351,126,31,618.6792452830189,480.00000000000006
255bc83a40a19728730d425c17ae1017.jpg,3279,2544,"Stokes, Colin",Yes,DLSignature,None,1402,2038,393,139,264,384,74,26,618.6792452830189,480.00000000000006
2597dd3149842ddc6435b7024c45fbb8_2.jpg,3296,2560,"Landry, J.T.",Yes,DLSignature,None,1436,1413,624,163,269,264,117,30,618.0,480.0
28282c85db1849b9a921fd4dacf8e189_1.jpg,3238,2560,NA,NA,DLLogo,None,1244,1,340,128,233,0,63,24,607.125,480.0
28282c85db1849b9a921fd4dacf8e189_2.jpg,3235,2560,"Krivisky, B.M.",Yes,DLSignature,None,1243,1585,973,471,233,297,182,88,606.5625,480.0
2889b4e52a72cda7c333f195fb1a734b_14.jpg,2292,1728,"Sudol, Marius",Yes,DLSignature,None,320,649,291,105,88,180,80,29,636.6666666666667,480.0
2889b4e52a72cda7c333f195fb1a734b_14.jpg,2292,1728,"Smith, M.T.",Yes,DLSignature,None,1066,721,302,81,296,200,83,22,636.6666666666667,480.0
28ae8541339b00212a351b54caab6daf.jpg,1575,1200,"Clark, J.M.",Yes,DLSignature,None,647,1040,241,98,258,416,96,39,630.0,480.0
28ae8541339b00212a351b54caab6daf.jpg,1575,1200,NA,NA,DLLogo,None,143,44,176,94,57,17,70,37,630.0,480.0
28dd1f497dc807f41d050526d0a19111.jpg,2292,1728,"Camisa, R.J.",Yes,DLSignature,None,250,1376,350,118,69,382,97,32,636.6666666666667,480.0
28dd1f497dc807f41d050526d0a19111.jpg,2292,1728,NA,NA,DLLogo,None,755,204,186,110,209,56,51,30,636.6666666666667,480.0
2901d78cd3470b6283bfdc8ccb41538a_11.jpg,3276,2544,"Brown, J.C.",Yes,DLSignature,None,1512,1736,639,157,285,327,120,29,618.1132075471698,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_13.jpg,3280,2544,"Manning, R.A.",Yes,DLSignature,None,489,1803,767,382,92,340,144,72,618.867924528302,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_15.jpg,3282,2544,,Yes,DLSignature,None,1573,613,748,304,296,115,141,57,619.245283018868,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_16.jpg,3278,2544,"Pepples, Ernest",Yes,DLSignature,None,520,862,585,154,98,162,110,29,618.4905660377359,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_17.jpg,3280,2544,,Yes,DLSignature,None,643,605,744,242,121,114,140,45,618.867924528302,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_17.jpg,3280,2544,,Yes,DLSignature,None,501,867,790,158,94,163,149,29,618.867924528302,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_2.jpg,3276,2544,,Yes,DLSignature,None,1462,1235,605,185,275,233,114,34,618.1132075471698,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_3.jpg,3284,2544,"Pepples, Ernest",Yes,DLSignature,None,679,1613,667,181,128,304,125,34,619.6226415094341,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_3.jpg,3284,2544,,Yes,DLSignature,None,1574,2481,687,135,296,468,129,25,619.6226415094341,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_4.jpg,3280,2544,,Yes,DLSignature,None,581,269,579,259,109,50,109,48,618.867924528302,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_4.jpg,3280,2544,,Yes,DLSignature,None,1468,1171,856,116,276,220,161,21,618.867924528302,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_5.jpg,3276,2544,,Yes,DLSignature,None,742,1532,720,215,140,289,135,40,618.1132075471698,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_5.jpg,3276,2544,,Yes,DLSignature,None,1532,2375,696,181,289,448,131,34,618.1132075471698,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_7.jpg,3278,2544,,Yes,DLSignature,None,639,1533,451,119,120,289,85,22,618.4905660377359,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_7.jpg,3278,2544,,Yes,DLSignature,None,1513,2407,802,223,285,454,151,42,618.4905660377359,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_9.jpg,3278,2544,"Hoyt, W.T.",Yes,DLSignature,None,778,404,416,108,146,76,78,20,618.4905660377359,480.00000000000006
2901d78cd3470b6283bfdc8ccb41538a_9.jpg,3278,2544,"Hobbs, W.D.",Yes,DLSignature,None,1613,404,605,158,304,76,114,29,618.4905660377359,480.00000000000006
292cf3a29f071728927fe3dd02b5a4e3.jpg,2292,1728,"Whitmire, C.E.",Yes,DLSignature,None,1015,1756,164,72,281,487,45,20,636.6666666666667,480.0
292cf3a29f071728927fe3dd02b5a4e3.jpg,2292,1728,NA,NA,DLLogo,None,1187,183,124,125,329,50,34,34,636.6666666666667,480.0
29f35a27ff48f08959bbb51f288d5fc6.jpg,3113,2520,"Eisenberg, A.D.",Yes,DLSignature,None,1254,2575,885,344,238,490,168,65,592.952380952381,480.0
29f97d3de882b51f75cec87b7f81726b_3.jpg,2292,1728,"Koplow, M.G.",Yes,DLSignature,None,740,899,768,164,205,249,213,45,636.6666666666667,480.0
2a3b508ae7e65a09b65f6d5bde660a8f_1.jpg,1575,1200,"Ligon, R.H.",Yes,DLSignature,None,771,906,130,76,308,362,52,30,630.0,480.0
2a3b508ae7e65a09b65f6d5bde660a8f_1.jpg,1575,1200,NA,NA,DLLogo,None,124,65,93,91,49,26,37,36,630.0,480.0
2a7f88deb049f01ed32748eece259340.jpg,3295,2560,"Landry, J.T.",Yes,DLSignature,None,1649,2094,542,167,309,392,101,31,617.8125,480.0
2af4976206c338874b12fd33ec18aceb_1.jpg,1575,1200,"Honeycutt, D.G.",Yes,DLSignature,None,644,677,168,57,257,270,67,22,630.0,480.0
2af4976206c338874b12fd33ec18aceb_1.jpg,1575,1200,NA,NA,DLLogo,None,220,47,142,74,88,18,56,29,630.0,480.0
2af4976206c338874b12fd33ec18aceb_36.jpg,1575,1200,,Yes,DLSignature,None,534,645,133,73,213,258,53,29,630.0,480.0
2b1e672c5f4d95559319bbecb470b83e.jpg,1575,1200,,No,DLSignature,None,947,766,152,85,378,306,60,34,630.0,480.0
2b1e672c5f4d95559319bbecb470b83e.jpg,1575,1200,"Whelan, F.X.",Yes,DLSignature,None,598,910,304,106,239,364,121,42,630.0,480.0
2b1e672c5f4d95559319bbecb470b83e.jpg,1575,1200,NA,NA,DLLogo,None,105,36,190,182,42,14,76,72,630.0,480.0
2b39a63db00417e8838bcc6256e903a1_2.jpg,3321,2560,"Vollmuth, T.A.",Yes,DLSignature,None,312,1650,741,211,58,309,138,39,622.6875,480.0
2c9d43730e87841f86807030e5bef75c_1.jpg,1575,1200,"Schan, Marilyn",Yes,DLSignature,None,675,810,309,94,270,324,123,37,630.0,480.0
2cfca8ccce2d9ae234ad3a1fd0a55f5a.jpg,3300,2480,"Whitmire, C.E.",Yes,DLSignature,None,1384,1888,496,105,267,365,96,20,638.7096774193549,480.0
2cfca8ccce2d9ae234ad3a1fd0a55f5a.jpg,3300,2480,NA,NA,DLLogo,None,1654,286,174,182,320,55,33,35,638.7096774193549,480.0
2d29d273d4eee2fafec5f6db3f076430.jpg,3259,2544,"Snyder, S.L.",Yes,DLSignature,None,1240,2650,625,118,233,500,117,22,614.9056603773586,480.00000000000006
2d29d273d4eee2fafec5f6db3f076430.jpg,3259,2544,"Neher, W.K.",Yes,DLSignature,None,1191,2795,551,100,224,527,103,18,614.9056603773586,480.00000000000006
2d29d273d4eee2fafec5f6db3f076430.jpg,3259,2544,"MacKinnon, S.A.",Yes,DLSignature,None,1221,2960,793,96,230,558,149,18,614.9056603773586,480.00000000000006
2dfd12312e3f19027e959b67bd2d0ea5.jpg,1575,1200,"Newmark, G.B.",Yes,DLSignature,None,605,930,375,150,242,372,150,60,630.0,480.0
2dfd12312e3f19027e959b67bd2d0ea5.jpg,1575,1200,NA,NA,DLLogo,None,105,42,189,181,42,16,75,72,630.0,480.0
2e132f9a7d2973c4096880d2d7332003.jpg,1575,1200,"Jarrett, J.E.",No,DLSignature,None,570,758,220,158,228,303,88,63,630.0,480.0
2e209dfd916f8112026a7362fd04f4ac.jpg,3296,2560,"Stuhl, O.",Yes,DLSignature,None,1495,1990,290,120,280,373,54,22,618.0,480.0
305a0771174c9a842f2e94a032d2124a.jpg,1575,1200,"Pollice, Lorraine",Yes,DLSignature,None,562,810,328,80,224,324,131,32,630.0,480.0
305a0771174c9a842f2e94a032d2124a.jpg,1575,1200,,Yes,DLSignature,<None>,535,125,133,238,214,50,53,95,630.0,480.0
30deb3462a2419392e1ffee3d002f313_1.jpg,1575,1200,"Whelan, F.X.",Yes,DLSignature,None,585,777,304,107,234,310,121,42,630.0,480.0
30deb3462a2419392e1ffee3d002f313_1.jpg,1575,1200,,Yes,DLSignature,None,944,706,149,80,377,282,59,32,630.0,480.0
30deb3462a2419392e1ffee3d002f313_1.jpg,1575,1200,NA,NA,DLLogo,None,91,35,186,188,36,14,74,75,630.0,480.0
3164d35d0b585df7f818684d9601308a_1.jpg,3269,2560,NA,NA,DLLogo,None,1250,190,308,202,234,35,57,37,612.9375,480.0
3164d35d0b585df7f818684d9601308a_2.jpg,3265,2560,"Krivisky, B.M.",Yes,DLSignature,None,1350,2417,867,452,253,453,162,84,612.1875,480.0
31cfcfc9742547bdf47a26a8d42c4fc5.jpg,2292,1728,"Jessup, H.S.",Yes,DLSignature,None,253,1578,382,113,70,438,106,31,636.6666666666667,480.0
31cfcfc9742547bdf47a26a8d42c4fc5.jpg,2292,1728,NA,NA,DLLogo,None,162,294,457,143,45,81,126,39,636.6666666666667,480.0
324900f2dc39b6e9a2883c4b8d00d450.jpg,3300,2544,"Idle, J.R.",Yes,DLSignature,None,1279,2753,353,143,241,519,66,26,622.6415094339623,480.00000000000006
324900f2dc39b6e9a2883c4b8d00d450.jpg,3300,2544,NA,NA,DLLogo,None,1039,166,483,473,196,31,91,89,622.6415094339623,480.00000000000006
329a4f816a4d943b55136d3e0f3e82d2.jpg,3295,2560,"Landry, J.T.",Yes,DLSignature,None,1064,3058,786,140,199,573,147,26,617.8125,480.0
331c87821b9634eedbecdca4b9d40af7.jpg,3247,2544,"Perry, C.W.",Yes,DLSignature,None,1293,2716,572,141,243,512,107,26,612.6415094339623,480.00000000000006
331c87821b9634eedbecdca4b9d40af7.jpg,3247,2544,"Neher, W.K.",Yes,DLSignature,None,1346,2846,687,122,253,536,129,23,612.6415094339623,480.00000000000006
33b27ce0e3e480e1a1c2e16fbcc93528.jpg,2292,1728,"Neher, W.K.",Yes,DLSignature,None,837,1014,302,135,232,281,83,37,636.6666666666667,480.0
33e65f714ce0512f09a5d9c077b39c2f.jpg,3296,2544,"Gertenbech, R.F.",No,DLSignature,None,1398,2106,577,109,263,397,108,20,621.8867924528303,480.00000000000006
33e65f714ce0512f09a5d9c077b39c2f.jpg,3296,2544,,Yes,DLSignature,None,1593,2617,916,341,300,493,172,64,621.8867924528303,480.00000000000006
34923d812875de300a380c52aca62196.jpg,1575,1200,"Toohey, W.D.",Yes,DLSignature,None,465,1240,378,122,186,496,151,48,630.0,480.0
34a5f32a8919d2051cb262b03a2041cb.jpg,2292,1728,"Molloy, S.M.",Yes,DLSignature,None,821,1782,323,159,228,495,89,44,636.6666666666667,480.0
34a5f32a8919d2051cb262b03a2041cb.jpg,2292,1728,NA,NA,DLLogo,None,146,351,455,148,40,97,126,41,636.6666666666667,480.0
34b7572cf8e255ac75b96d7a8684cace_2.jpg,1575,1200,"Honeycutt, D.G.",No,DLSignature,None,695,759,222,74,278,303,88,29,630.0,480.0
34b7572cf8e255ac75b96d7a8684cace_2.jpg,1575,1200,NA,NA,DLLogo,None,135,60,94,98,54,24,37,39,630.0,480.0
34b7572cf8e255ac75b96d7a8684cace_3.jpg,1575,1200,"Honeycutt, D.G.",No,DLSignature,None,650,790,224,80,260,316,89,32,630.0,480.0
34b7572cf8e255ac75b96d7a8684cace_3.jpg,1575,1200,NA,NA,DLLogo,None,86,101,94,93,34,40,37,37,630.0,480.0
3563a46940afebac12b75b2391e31f57.jpg,2292,1728,"Cowing, M.W.",Yes,DLSignature,None,537,1402,326,131,149,389,90,36,636.6666666666667,480.0
3563a46940afebac12b75b2391e31f57.jpg,2292,1728,"Murphy, K.A.",Yes,DLSignature,None,1027,1402,414,118,285,389,115,32,636.6666666666667,480.0
35ba3b6f87d7d932f2541f5dde6101e8.jpg,2292,1728,"Jessup, H.S.",Yes,DLSignature,None,231,1136,466,148,64,315,129,41,636.6666666666667,480.0
35ba3b6f87d7d932f2541f5dde6101e8.jpg,2292,1728,NA,NA,DLLogo,None,151,254,463,155,41,70,128,43,636.6666666666667,480.0
35cabb4a166bfca8b4a49f8d5bbf74f2_2.jpg,2292,1728,"Geha, R.S.",Yes,DLSignature,None,847,1663,717,219,235,461,199,60,636.6666666666667,480.0
35d06833dc83868d7738be2a46ee9abc.jpg,3275,2560,"Vollmuth, T.A.",Yes,DLSignature,None,354,1559,858,234,66,292,160,43,614.0625,480.0
35d06833dc83868d7738be2a46ee9abc.jpg,3275,2560,NA,NA,DLLogo,None,122,190,743,238,22,35,139,44,614.0625,480.0
363160d94b589e99b560c79c478513d6_2.jpg,3323,2560,"Camisa, R.J.",Yes,DLSignature,None,1046,2346,800,176,196,439,150,33,623.0625,480.0
36af9d651bea209f5fdd5693a55595a9.jpg,1575,1200,"Honeycutt, D.G.",Yes,DLSignature,None,649,768,252,75,259,307,100,30,630.0,480.0
36af9d651bea209f5fdd5693a55595a9.jpg,1575,1200,NA,NA,DLLogo,None,139,42,184,98,55,16,73,39,630.0,480.0
37146ca125ec1610b2a442cc45c04b5f.jpg,1575,1200,"Clark, J.M.",Yes,DLSignature,None,697,1056,269,102,278,422,107,40,630.0,480.0
37146ca125ec1610b2a442cc45c04b5f.jpg,1575,1200,NA,NA,DLLogo,None,131,47,180,90,52,18,72,36,630.0,480.0
37b803325bca71ab90a5f0872f458932.jpg,3296,2544,"Little, C.C.",No,DLSignature,None,1146,2180,329,108,216,411,62,20,621.8867924528303,480.00000000000006
38131bd4d732b69d9442099df94bea8c.jpg,3249,2544,,Yes,DLSignature,None,1404,2882,867,130,264,543,163,24,613.0188679245283,480.00000000000006
384f41bfa07c6b3ccee698ba79f94262.jpg,3150,2400,"Holek, M.L.",Yes,DLSignature,None,244,1895,562,118,48,379,112,23,630.0,480.0
384f41bfa07c6b3ccee698ba79f94262.jpg,3150,2400,NA,NA,DLLogo,None,142,225,272,265,28,45,54,53,630.0,480.0
3856c8ff3e6f2dde76add95de3d0ca07_1.jpg,2292,1728,NA,NA,DLLogo,None,801,245,99,111,222,68,27,30,636.6666666666667,480.0
388658dd535d30d9beec0f2fedc6bb47.jpg,3300,2544,"Little, C.C.",Yes,DLSignature,None,1830,1783,194,109,345,336,36,20,622.6415094339623,480.00000000000006
3893f3f7a8d4c60b6c1af816753f0033.jpg,3244,2544,,Yes,DLSignature,None,1406,2823,871,110,265,532,164,20,612.0754716981132,480.00000000000006
39e1865d1a9443fa561b370d1b8b9b00.jpg,3313,2544,"Hendershot, M.L.",Yes,DLSignature,None,1294,1926,658,197,244,363,124,37,625.0943396226415,480.00000000000006
39e1865d1a9443fa561b370d1b8b9b00.jpg,3313,2544,NA,NA,DLLogo,None,103,166,372,171,19,31,70,32,625.0943396226415,480.00000000000006
3a5ca82b69422e8c9c0936a8f4d7e26d.jpg,3274,2544,"Nielsen, Vigo G.",Yes,DLSignature,None,1242,2289,396,196,234,431,74,36,617.7358490566038,480.00000000000006
3a63eedbb9e4ad093fd1c600a48dbcf5_3.jpg,2292,1728,"Koplow, M.G.",Yes,DLSignature,None,285,1362,598,130,79,378,166,36,636.6666666666667,480.0
3aa1fefb1da908e22319984a3e7ce66a.jpg,3150,2400,"Nielsen, Vigo G.",Yes,DLSignature,None,1265,1924,330,171,253,384,66,34,630.0,480.0
3aa6177d3d40c92b6a173bc862bd6a55_2.jpg,2292,1728,"Boffa, J.R.",Yes,DLSignature,None,884,1864,459,172,245,517,127,47,636.6666666666667,480.0
3ab62edcc4ba834eee87e26a590f63bd.jpg,3296,2544,"Little, C.C.",Yes,DLSignature,None,1367,2465,337,102,257,465,63,19,621.8867924528303,480.00000000000006
3c4f19a076a741814ea1d21abe8c9fd0_2.jpg,3345,2560,"Schultz, F.J.",Yes,DLSignature,None,1242,1037,593,165,232,194,111,30,627.1875,480.0
3cf16ae1c4b21b53eba598ede578222a_6.jpg,2292,1728,,Yes,DLSignature,None,915,614,488,145,254,170,135,40,636.6666666666667,480.0
3cf16ae1c4b21b53eba598ede578222a_6.jpg,2292,1728,,Yes,DLSignature,None,293,1001,407,95,81,278,113,26,636.6666666666667,480.0
3cf16ae1c4b21b53eba598ede578222a_6.jpg,2292,1728,,Yes,DLSignature,<None>,1222,539,118,97,339,149,32,26,636.6666666666667,480.0
3d63b76d667bb939d17dc7c83c3bc7f6.jpg,2292,1728,"Geha, R.S.",Yes,DLSignature,None,105,1470,422,116,29,408,117,32,636.6666666666667,480.0
3d63b76d667bb939d17dc7c83c3bc7f6.jpg,2292,1728,NA,NA,DLLogo,None,750,222,167,215,208,61,46,59,636.6666666666667,480.0
3d84c7fde5e0ff7963533b3f14d2ec22_4.jpg,1575,1200,"Austern, H.T.",No,DLSignature,None,605,492,355,77,242,196,142,30,630.0,480.0
3db37ff5aaa2612daae4f719bd2b4f17.jpg,2292,1728,"Nielsen, Vigo G.",Yes,DLSignature,None,883,1338,428,197,245,371,118,54,636.6666666666667,480.0
3db37ff5aaa2612daae4f719bd2b4f17.jpg,2292,1728,NA,NA,DLLogo,None,121,187,352,344,33,51,97,95,636.6666666666667,480.0
3dec2bd42fe7532bc731cb5137d9d82b.jpg,3300,2544,"Feldman, J.D.",Yes,DLSignature,None,1112,2408,842,271,209,454,158,51,622.6415094339623,480.00000000000006
3df656e3b223d0278dbfd77875d56f89.jpg,1575,1200,"Clark, J.M.",Yes,DLSignature,None,692,986,231,105,276,394,92,42,630.0,480.0
3df656e3b223d0278dbfd77875d56f89.jpg,1575,1200,NA,NA,DLLogo,None,139,51,176,91,55,20,70,36,630.0,480.0
3df9b5edbeb553e788f4bad27c562783_2.jpg,2292,1728,"Bergman, J.I.",Yes,DLSignature,None,918,490,320,204,255,136,88,56,636.6666666666667,480.0
3e61c1b238805cf32e1d4b1b3e2e5281.jpg,1575,1200,"Holek, M.L.",Yes,DLSignature,None,514,1019,278,48,205,407,111,19,630.0,480.0
3e61c1b238805cf32e1d4b1b3e2e5281.jpg,1575,1200,NA,NA,DLLogo,None,36,118,141,129,14,47,56,51,630.0,480.0
3e781e66192575a92d436d588f1c12ca.jpg,3150,2400,"Keane, T.M.",Yes,DLSignature,None,1288,1787,533,115,257,357,106,23,630.0,480.0
3e781e66192575a92d436d588f1c12ca.jpg,3150,2400,NA,NA,DLLogo,None,245,340,240,226,49,68,48,45,630.0,480.0
3e97a8ba82af891fa54a4f2c5c306b98_1.jpg,1575,1200,"Gravely, L.E.",Yes,DLSignature,None,492,862,274,113,196,344,109,45,630.0,480.0
3e97a8ba82af891fa54a4f2c5c306b98_1.jpg,1575,1200,NA,NA,DLLogo,None,431,3,172,95,172,1,68,38,630.0,480.0
3f31e66b0c2a38d891e7c3126fa3f89c.jpg,3249,2544,"Neel, R.M.",Yes,DLSignature,None,1426,2239,732,152,269,422,138,28,613.0188679245283,480.00000000000006
3feeeaf6da0fd7bf242a545cc64b1691.jpg,1575,1200,"Chakraborty, B.B.",Yes,DLSignature,None,655,1082,246,74,262,432,98,29,630.0,480.0
3feeeaf6da0fd7bf242a545cc64b1691.jpg,1575,1200,NA,NA,DLLogo,None,490,123,73,78,196,49,29,31,630.0,480.0
408eca7b0c6022319f16910b666a6ee5.jpg,1575,1200,"Honeycutt, D.G.",Yes,DLSignature,None,592,934,255,70,236,373,102,28,630.0,480.0
408eca7b0c6022319f16910b666a6ee5.jpg,1575,1200,NA,NA,DLLogo,None,117,63,91,90,46,25,36,36,630.0,480.0
40efd479ff727edfb72ffd67ea1a583e.jpg,3419,2560,,Yes,DLSignature,None,261,2470,996,189,48,462,186,35,640.0,479.2044457443697
40efd479ff727edfb72ffd67ea1a583e.jpg,3419,2560,,Yes,DLSignature,None,327,2107,681,205,61,394,127,38,640.0,479.2044457443697
40f6ff1633c9f716aaaa1db1abdf0752_3.jpg,1575,1200,"Little, C.C.",Yes,DLSignature,None,658,1036,167,57,263,414,66,22,630.0,480.0
4106cb065758ce92428b34f0d15e4848_3.jpg,1575,1200,"Hsieh, T.C.",Yes,DLSignature,None,129,929,207,55,51,371,82,22,630.0,480.0
41263e2b8a0c255da8ef84cd9b9bcca0_1.jpg,2292,1728,"Jessup, H.S.",Yes,DLSignature,None,218,1461,482,106,60,405,133,29,636.6666666666667,480.0
41263e2b8a0c255da8ef84cd9b9bcca0_1.jpg,2292,1728,NA,NA,DLLogo,None,100,356,452,145,27,98,125,40,636.6666666666667,480.0
414df3d560cc278d4001ae150899ec14.jpg,3277,2560,"Ferraro, C.J.",Yes,DLSignature,None,388,2383,871,266,72,446,163,49,614.4375,480.0
4179340310a187ea342a21b49be7d3a1_1.jpg,2292,1728,"Bleustein, J.L.",No,DLSignature,None,795,1645,274,83,220,456,76,23,636.6666666666667,480.0
41abc19417499cbdb1758b89390aa272.jpg,1575,1200,"Jarrett, J.E.",Yes,DLSignature,None,645,827,263,144,258,330,105,57,630.0,480.0
41abc19417499cbdb1758b89390aa272.jpg,1575,1200,NA,NA,DLLogo,None,154,49,93,94,61,19,37,37,630.0,480.0
41fb634db8bdeb6dde4b3d9cf10e6425.jpg,3295,2560,"Hendershot, M.L.",Yes,DLSignature,None,1188,2036,821,136,222,381,153,25,617.8125,480.0
41fb634db8bdeb6dde4b3d9cf10e6425.jpg,3295,2560,NA,NA,DLLogo,None,1950,268,274,111,365,50,51,20,617.8125,480.0
421ba3ae7718e7f4e8b9e48a64146fff.jpg,1575,1200,"Newmark, G.B.",Yes,DLSignature,None,636,871,372,148,254,348,148,59,630.0,480.0
421ba3ae7718e7f4e8b9e48a64146fff.jpg,1575,1200,NA,NA,DLLogo,None,109,47,171,163,43,18,68,65,630.0,480.0
42369534b506b16d1d7ebc223e14a5a9_1.jpg,1575,1200,"Wortham, E.C.",Yes,DLSignature,None,703,814,218,76,281,325,87,30,630.0,480.0
42369534b506b16d1d7ebc223e14a5a9_1.jpg,1575,1200,NA,NA,DLLogo,None,122,47,98,95,48,18,39,38,630.0,480.0
42bec485b8947feb27c0ad12296d55dc.jpg,3252,2544,"Neel, R.M.",Yes,DLSignature,None,1058,1536,708,183,199,289,133,34,613.5849056603774,480.00000000000006
42dc025aed9054a7a7eea040f51830ff.jpg,1575,1200,"Coiley, G.K.",Yes,DLSignature,None,631,701,386,96,252,280,154,38,630.0,480.0
43360c6d312f9010381d5f1fd4bd3abb.jpg,1575,1200,"Whelan, F.X.",Yes,DLSignature,None,620,975,299,105,248,390,119,42,630.0,480.0
43360c6d312f9010381d5f1fd4bd3abb.jpg,1575,1200,NA,NA,DLLogo,None,90,40,189,177,36,16,75,70,630.0,480.0
43a6dab7fbd361a4870a66916959c118_1.jpg,3153,2560,NA,NA,DLLogo,None,185,175,766,227,34,32,143,42,591.1875,480.0
43a6dab7fbd361a4870a66916959c118_2.jpg,3157,2560,"Fassuliotis, Constance",Yes,DLSignature,None,1561,1365,452,126,292,255,84,23,591.9375,480.0
43c742c01924f92669d8c571697b99b4_1.jpg,3219,2560,NA,NA,DLLogo,None,1164,72,316,193,218,13,59,36,603.5625,480.0
43c742c01924f92669d8c571697b99b4_3.jpg,3210,2560,"Bible, G.C.",Yes,DLSignature,None,1357,1142,596,125,254,214,111,23,601.875,480.0
43db550ebf92912454c000b389ddc839.jpg,2292,1728,"Molloy, S.M.",Yes,DLSignature,None,765,1362,401,183,212,378,111,50,636.6666666666667,480.0
43db550ebf92912454c000b389ddc839.jpg,2292,1728,NA,NA,DLLogo,None,105,358,445,143,29,99,123,39,636.6666666666667,480.0
4407bfb143bde53def5f1063f34985ac.jpg,3335,2560,"Bleustein, J.L.",Yes,DLSignature,None,1230,2069,576,156,230,387,108,29,625.3125,480.0
4407bfb143bde53def5f1063f34985ac.jpg,3335,2560,NA,NA,DLLogo,None,227,132,450,407,42,24,84,76,625.3125,480.0
441881ed7cc666d9240e91b60a940355.jpg,2292,1728,"Fassuliotis, Constance",Yes,DLSignature,None,1080,1594,261,81,300,442,72,22,636.6666666666667,480.0
441881ed7cc666d9240e91b60a940355.jpg,2292,1728,NA,NA,DLLogo,None,213,345,487,159,59,95,135,44,636.6666666666667,480.0
446f79434bbc22046cb21b6126af7d22.jpg,2292,1728,"Stuhl, O.",Yes,DLSignature,None,1190,1808,177,69,330,502,49,19,636.6666666666667,480.0
446f79434bbc22046cb21b6126af7d22.jpg,2292,1728,NA,NA,DLLogo,None,799,241,136,74,221,66,37,20,636.6666666666667,480.0
44b26f8216db658576d8d9c9c231596a.jpg,2292,1728,"Lisanti, V.F.",Yes,DLSignature,None,985,1470,466,124,273,408,129,34,636.6666666666667,480.0
44bda884e6052a51064f192188091c6b.jpg,3229,2496,"Schultz, F.J.",Yes,DLSignature,None,345,1840,546,155,66,353,105,29,620.9615384615385,480.0
